date,food_item,category,customers_count,quantity_prepared,quantity_sold,quantity_wasted,selling_price,discount,temperature,rainfall,is_weekend,is_holiday,is_exam_day,ingredient_cost,revenue,day_of_week,month,lag_1_sales,rolling_7_sales_avg
2025-09-27,Chicken Fried Rice,Fast Food,437,151,126,25,140,10.0,25.4,1.5,1,0,0,60,15876.0,5,9,80.0,95.71428571428571
2025-09-28,Chicken Fried Rice,Fast Food,469,135,126,9,140,15.0,24.5,0.0,1,0,0,60,14994.0,6,9,126.0,97.71428571428571
2025-09-29,Chicken Fried Rice,Fast Food,384,126,119,7,140,5.0,34.3,0.0,0,0,0,60,15827.0,0,9,126.0,100.57142857142857
2025-09-30,Chicken Fried Rice,Fast Food,328,90,77,13,140,0.0,26.6,0.0,0,0,0,60,10780.0,1,9,119.0,106.14285714285714
2025-10-01,Chicken Fried Rice,Fast Food,335,94,86,8,140,5.0,26.7,0.0,0,0,0,60,11438.0,2,10,77.0,102.0
2025-10-02,Chicken Fried Rice,Fast Food,350,109,104,5,140,0.0,30.7,0.0,0,0,0,60,14560.0,3,10,86.0,99.14285714285714
2025-10-03,Chicken Fried Rice,Fast Food,386,130,120,10,140,5.0,26.7,0.0,0,0,0,60,15960.0,4,10,104.0,102.57142857142857
2025-10-04,Chicken Fried Rice,Fast Food,417,120,107,13,140,0.0,33.2,0.0,1,0,0,60,14980.0,5,10,120.0,108.28571428571429
2025-10-05,Chicken Fried Rice,Fast Food,457,135,125,10,140,5.0,28.0,0.9,1,0,0,60,16625.0,6,10,107.0,105.57142857142857
2025-10-06,Chicken Fried Rice,Fast Food,391,114,100,14,140,5.0,26.8,0.0,0,0,0,60,13300.0,0,10,125.0,105.42857142857143
2025-10-07,Chicken Fried Rice,Fast Food,372,110,103,7,140,0.0,27.1,0.0,0,0,0,60,14420.0,1,10,100.0,102.71428571428571
2025-10-08,Chicken Fried Rice,Fast Food,338,102,86,16,140,0.0,30.6,0.0,0,0,0,60,12040.0,2,10,103.0,106.42857142857143
2025-10-09,Chicken Fried Rice,Fast Food,353,95,90,5,140,0.0,33.0,0.0,0,0,0,60,12600.0,3,10,86.0,106.42857142857143
2025-10-10,Chicken Fried Rice,Fast Food,348,129,108,21,140,10.0,24.1,0.0,0,0,0,60,13608.0,4,10,90.0,104.42857142857143
2025-10-11,Chicken Fried Rice,Fast Food,445,106,91,15,140,0.0,28.6,0.0,1,0,0,60,12740.0,5,10,108.0,102.71428571428571
2025-10-12,Chicken Fried Rice,Fast Food,459,170,143,27,140,0.0,33.4,3.0,1,0,0,60,20020.0,6,10,91.0,100.42857142857143
2025-10-13,Chicken Fried Rice,Fast Food,356,94,84,10,140,0.0,28.4,0.0,0,0,0,60,11760.0,0,10,143.0,103.0
2025-10-14,Chicken Fried Rice,Fast Food,395,109,94,15,140,0.0,40.7,0.0,0,0,0,60,13160.0,1,10,84.0,100.71428571428571
2025-10-15,Chicken Fried Rice,Fast Food,357,132,117,15,140,15.0,31.5,0.0,0,0,0,60,13923.0,2,10,94.0,99.42857142857143
2025-10-16,Chicken Fried Rice,Fast Food,353,89,85,4,140,0.0,28.1,0.0,0,0,0,60,11900.0,3,10,117.0,103.85714285714286
2025-10-17,Chicken Fried Rice,Fast Food,329,97,91,6,140,0.0,29.3,0.0,0,0,0,60,12740.0,4,10,85.0,103.14285714285714
2025-10-18,Chicken Fried Rice,Fast Food,416,115,107,8,140,0.0,26.6,0.0,1,0,0,60,14980.0,5,10,91.0,100.71428571428571
2025-10-19,Chicken Fried Rice,Fast Food,432,138,131,7,140,0.0,32.2,2.4,1,0,0,60,18340.0,6,10,107.0,103.0
2025-10-20,Chicken Fried Rice,Fast Food,356,95,86,9,140,0.0,26.5,0.0,0,0,0,60,12040.0,0,10,131.0,101.28571428571429
2025-10-21,Chicken Fried Rice,Fast Food,356,107,94,13,140,0.0,27.8,0.0,0,0,0,60,13160.0,1,10,86.0,101.57142857142857
2025-10-22,Chicken Fried Rice,Fast Food,327,86,76,10,140,0.0,30.5,0.0,0,0,0,60,10640.0,2,10,94.0,101.57142857142857
2025-10-23,Chicken Fried Rice,Fast Food,350,87,79,8,140,0.0,32.4,0.0,0,0,0,60,11060.0,3,10,76.0,95.71428571428571
2025-10-24,Chicken Fried Rice,Fast Food,359,124,105,19,140,10.0,37.6,0.0,0,0,0,60,13230.0,4,10,79.0,94.85714285714286
2025-10-25,Chicken Fried Rice,Fast Food,488,134,113,21,140,5.0,27.9,0.0,1,0,0,60,15029.0,5,10,105.0,96.85714285714286
2025-10-26,Chicken Fried Rice,Fast Food,441,134,116,18,140,0.0,30.4,0.0,1,0,0,60,16240.0,6,10,113.0,97.71428571428571
2025-10-27,Chicken Fried Rice,Fast Food,376,121,102,19,140,0.0,23.2,0.0,0,0,0,60,14280.0,0,10,116.0,95.57142857142857
2025-01-01,Paneer Butter Masala,Curry,357,62,57,5,180,0.0,24.4,0.1,0,0,0,70,10260.0,2,1,57.0,97.16666666666667
2025-01-02,Paneer Butter Masala,Curry,334,87,73,14,180,15.0,31.6,0.0,0,0,0,70,11169.0,3,1,57.0,91.0
2025-01-03,Paneer Butter Masala,Curry,319,72,68,4,180,10.0,34.1,0.0,0,0,0,70,11016.0,4,1,73.0,90.5
2025-01-04,Paneer Butter Masala,Curry,421,91,79,12,180,10.0,26.4,0.0,1,0,0,70,12798.0,5,1,68.0,88.66666666666667
2025-01-05,Paneer Butter Masala,Curry,420,72,64,8,180,0.0,24.5,0.0,1,0,0,70,11520.0,6,1,79.0,84.33333333333333
2025-01-06,Paneer Butter Masala,Curry,336,70,62,8,180,10.0,28.5,0.0,0,0,0,70,10044.0,0,1,64.0,76.16666666666667
2025-01-07,Paneer Butter Masala,Curry,341,84,73,11,180,15.0,26.5,0.8,0,0,0,70,11169.0,1,1,62.0,67.16666666666667
2025-01-08,Paneer Butter Masala,Curry,333,54,47,7,180,0.0,21.6,1.4,0,0,0,70,8460.0,2,1,73.0,68.0
2025-01-09,Paneer Butter Masala,Curry,335,70,66,4,180,5.0,25.0,1.3,0,0,0,70,11286.0,3,1,47.0,66.57142857142857
2025-01-10,Paneer Butter Masala,Curry,309,78,66,12,180,5.0,32.8,0.0,0,0,0,70,11286.0,4,1,66.0,65.57142857142857
2025-01-11,Paneer Butter Masala,Curry,419,81,72,9,180,5.0,30.9,0.0,1,0,0,70,12312.0,5,1,66.0,65.28571428571429
2025-01-12,Paneer Butter Masala,Curry,443,97,82,15,180,15.0,28.8,0.0,1,0,0,70,12546.0,6,1,72.0,64.28571428571429
2025-01-13,Paneer Butter Masala,Curry,341,82,71,11,180,5.0,35.2,0.0,0,0,0,70,12141.0,0,1,82.0,66.85714285714286
2025-01-14,Paneer Butter Masala,Curry,362,67,63,4,180,0.0,27.0,0.0,0,0,0,70,11340.0,1,1,71.0,68.14285714285714
2025-01-15,Paneer Butter Masala,Curry,391,92,77,15,180,0.0,25.5,0.0,0,1,0,70,13860.0,2,1,63.0,66.71428571428571
2025-01-16,Paneer Butter Masala,Curry,412,68,63,5,180,5.0,21.7,0.0,0,1,0,70,10773.0,3,1,77.0,71.0
2025-01-17,Paneer Butter Masala,Curry,396,88,79,9,180,0.0,28.8,1.0,0,0,0,70,14220.0,4,1,63.0,70.57142857142857
2025-01-18,Paneer Butter Masala,Curry,402,86,80,6,180,15.0,27.0,0.0,1,0,0,70,12240.0,5,1,79.0,72.42857142857143
2025-01-19,Paneer Butter Masala,Curry,521,83,72,11,180,5.0,27.1,1.8,1,1,0,70,12312.0,6,1,80.0,73.57142857142857
2025-01-20,Paneer Butter Masala,Curry,382,85,75,10,180,15.0,27.8,0.0,0,0,0,70,11475.0,0,1,72.0,72.14285714285714
2025-01-21,Paneer Butter Masala,Curry,349,70,60,10,180,5.0,26.5,0.0,0,0,0,70,10260.0,1,1,75.0,72.71428571428571
2025-01-22,Paneer Butter Masala,Curry,332,59,56,3,180,0.0,27.6,0.0,0,0,0,70,10080.0,2,1,60.0,72.28571428571429
2025-01-23,Paneer Butter Masala,Curry,361,108,94,14,180,15.0,28.3,0.0,0,0,0,70,14382.0,3,1,56.0,69.28571428571429
2025-01-24,Paneer Butter Masala,Curry,375,101,88,13,180,10.0,34.9,0.9,0,0,0,70,14256.0,4,1,94.0,73.71428571428571
2025-01-25,Paneer Butter Masala,Curry,488,65,62,3,180,0.0,35.9,0.0,1,1,0,70,11160.0,5,1,88.0,75.0
2025-01-26,Paneer Butter Masala,Curry,442,62,59,3,180,0.0,30.2,0.0,1,0,0,70,10620.0,6,1,62.0,72.42857142857143
2025-01-27,Paneer Butter Masala,Curry,374,55,50,5,180,0.0,28.8,0.0,0,0,0,70,9000.0,0,1,59.0,70.57142857142857
2025-01-28,Paneer Butter Masala,Curry,307,43,41,2,180,0.0,36.7,0.0,0,0,0,70,7380.0,1,1,50.0,67.0
2025-01-29,Paneer Butter Masala,Curry,338,66,56,10,180,5.0,27.8,0.3,0,0,0,70,9576.0,2,1,41.0,64.28571428571429
2025-01-30,Paneer Butter Masala,Curry,409,76,72,4,180,0.0,33.8,0.0,0,0,0,70,12960.0,3,1,56.0,64.28571428571429
2025-01-31,Paneer Butter Masala,Curry,322,54,51,3,180,0.0,26.8,3.3,0,0,0,70,9180.0,4,1,72.0,61.142857142857146
2025-02-01,Paneer Butter Masala,Curry,438,81,76,5,180,15.0,34.7,0.2,1,0,0,70,11628.0,5,2,51.0,55.857142857142854
2025-02-02,Paneer Butter Masala,Curry,463,86,81,5,180,5.0,21.7,0.0,1,0,0,70,13851.0,6,2,76.0,57.857142857142854
2025-02-03,Paneer Butter Masala,Curry,334,73,63,10,180,15.0,28.1,0.0,0,0,0,70,9639.0,0,2,81.0,61.0
2025-02-04,Paneer Butter Masala,Curry,356,68,58,10,180,0.0,35.8,2.4,0,0,0,70,10440.0,1,2,63.0,62.857142857142854
2025-02-05,Paneer Butter Masala,Curry,370,78,67,11,180,0.0,25.8,0.0,0,0,0,70,12060.0,2,2,58.0,65.28571428571429
2025-02-06,Paneer Butter Masala,Curry,360,87,77,10,180,5.0,37.5,0.0,0,0,0,70,13167.0,3,2,67.0,66.85714285714286
2025-02-07,Paneer Butter Masala,Curry,356,75,70,5,180,5.0,34.2,0.0,0,0,0,70,11970.0,4,2,77.0,67.57142857142857
2025-02-08,Paneer Butter Masala,Curry,463,76,69,7,180,0.0,42.7,0.0,1,0,0,70,12420.0,5,2,70.0,70.28571428571429
2025-02-09,Paneer Butter Masala,Curry,444,80,72,8,180,0.0,29.3,0.0,1,0,0,70,12960.0,6,2,69.0,69.28571428571429
2025-02-10,Paneer Butter Masala,Curry,353,75,70,5,180,0.0,29.4,0.1,0,0,0,70,12600.0,0,2,72.0,68.0
2025-02-11,Paneer Butter Masala,Curry,373,72,67,5,180,5.0,26.1,0.3,0,0,0,70,11457.0,1,2,70.0,69.0
2025-02-12,Paneer Butter Masala,Curry,326,71,66,5,180,0.0,26.7,0.0,0,0,0,70,11880.0,2,2,67.0,70.28571428571429
2025-02-13,Paneer Butter Masala,Curry,374,53,50,3,180,0.0,27.3,3.0,0,0,0,70,9000.0,3,2,66.0,70.14285714285714
2025-02-14,Paneer Butter Masala,Curry,325,79,70,9,180,15.0,31.0,0.0,0,0,0,70,10710.0,4,2,50.0,66.28571428571429
2025-02-15,Paneer Butter Masala,Curry,504,78,70,8,180,0.0,23.6,2.0,1,1,0,70,12600.0,5,2,70.0,66.28571428571429
2025-02-16,Paneer Butter Masala,Curry,433,69,59,10,180,5.0,30.0,0.0,1,0,0,70,10089.0,6,2,70.0,66.42857142857143
2025-02-17,Paneer Butter Masala,Curry,317,77,71,6,180,10.0,35.7,4.5,0,0,0,70,11502.0,0,2,59.0,64.57142857142857
2025-02-18,Paneer Butter Masala,Curry,426,91,84,7,180,10.0,24.6,0.0,0,1,0,70,13608.0,1,2,71.0,64.71428571428571
2025-02-19,Paneer Butter Masala,Curry,333,82,69,13,180,5.0,25.5,0.0,0,0,0,70,11799.0,2,2,84.0,67.14285714285714
2025-02-20,Paneer Butter Masala,Curry,386,71,65,6,180,0.0,27.8,0.0,0,0,0,70,11700.0,3,2,69.0,67.57142857142857
2025-02-21,Paneer Butter Masala,Curry,379,63,60,3,180,0.0,28.9,0.0,0,0,0,70,10800.0,4,2,65.0,69.71428571428571
2025-02-22,Paneer Butter Masala,Curry,412,82,78,4,180,10.0,31.0,0.0,1,0,0,70,12636.0,5,2,60.0,68.28571428571429
2025-02-23,Paneer Butter Masala,Curry,362,92,79,13,180,10.0,39.0,0.0,1,0,0,70,12798.0,6,2,78.0,69.42857142857143
2025-02-24,Paneer Butter Masala,Curry,353,70,62,8,180,0.0,29.2,0.0,0,0,0,70,11160.0,0,2,79.0,72.28571428571429
2025-02-25,Paneer Butter Masala,Curry,380,75,71,4,180,5.0,31.1,0.0,0,0,0,70,12141.0,1,2,62.0,71.0
2025-02-26,Paneer Butter Masala,Curry,359,67,63,4,180,15.0,27.2,0.0,0,0,0,70,9639.0,2,2,71.0,69.14285714285714
2025-02-27,Paneer Butter Masala,Curry,344,62,53,9,180,0.0,27.2,0.0,0,0,0,70,9540.0,3,2,63.0,68.28571428571429
2025-02-28,Paneer Butter Masala,Curry,361,69,65,4,180,5.0,31.7,0.0,0,0,0,70,11115.0,4,2,53.0,66.57142857142857
2025-03-01,Paneer Butter Masala,Curry,434,54,47,7,180,0.0,22.8,0.0,1,0,0,70,8460.0,5,3,65.0,67.28571428571429
2025-03-02,Paneer Butter Masala,Curry,471,72,64,8,180,0.0,37.5,0.0,1,0,0,70,11520.0,6,3,47.0,62.857142857142854
2025-03-03,Paneer Butter Masala,Curry,287,64,56,8,180,0.0,34.6,0.0,0,0,1,70,10080.0,0,3,64.0,60.714285714285715
2025-03-04,Paneer Butter Masala,Curry,255,54,51,3,180,5.0,32.6,0.0,0,0,1,70,8721.0,1,3,56.0,59.857142857142854
2025-03-05,Paneer Butter Masala,Curry,355,74,69,5,180,15.0,33.2,0.0,0,0,0,70,10557.0,2,3,51.0,57.0
2025-03-06,Paneer Butter Masala,Curry,299,75,69,6,180,15.0,29.9,3.1,0,0,1,70,10557.0,3,3,69.0,57.857142857142854
2025-03-07,Paneer Butter Masala,Curry,343,68,60,8,180,5.0,28.6,0.0,0,0,0,70,10260.0,4,3,69.0,60.142857142857146
2025-03-08,Paneer Butter Masala,Curry,449,84,76,8,180,0.0,29.6,0.0,1,0,0,70,13680.0,5,3,60.0,59.42857142857143
2025-03-09,Paneer Butter Masala,Curry,456,88,79,9,180,5.0,24.8,0.0,1,0,0,70,13509.0,6,3,76.0,63.57142857142857
2025-03-10,Paneer Butter Masala,Curry,310,54,47,7,180,10.0,24.6,0.0,0,0,1,70,7614.0,0,3,79.0,65.71428571428571
2025-03-11,Paneer Butter Masala,Curry,238,34,30,4,180,0.0,28.7,0.0,0,0,1,70,5400.0,1,3,47.0,64.42857142857143
2025-03-12,Paneer Butter Masala,Curry,231,54,46,8,180,15.0,24.2,0.0,0,0,1,70,7038.0,2,3,30.0,61.42857142857143
2025-03-13,Paneer Butter Masala,Curry,302,57,53,4,180,5.0,25.2,0.0,0,0,0,70,9063.0,3,3,46.0,58.142857142857146
2025-03-14,Paneer Butter Masala,Curry,351,86,73,13,180,5.0,27.1,0.0,0,0,0,70,12483.0,4,3,53.0,55.857142857142854
2025-03-15,Paneer Butter Masala,Curry,505,93,82,11,180,5.0,27.2,1.5,1,0,0,70,14022.0,5,3,73.0,57.714285714285715
2025-03-16,Paneer Butter Masala,Curry,490,88,82,6,180,10.0,26.0,0.0,1,0,0,70,13284.0,6,3,82.0,58.57142857142857
2025-03-17,Paneer Butter Masala,Curry,380,93,78,15,180,0.0,22.2,0.0,0,0,0,70,14040.0,0,3,82.0,59.0
2025-03-18,Paneer Butter Masala,Curry,365,95,90,5,180,10.0,35.5,0.0,0,0,0,70,14580.0,1,3,78.0,63.42857142857143
2025-03-19,Paneer Butter Masala,Curry,224,55,47,8,180,15.0,34.8,0.0,0,0,1,70,7191.0,2,3,90.0,72.0
2025-03-20,Paneer Butter Masala,Curry,331,103,89,14,180,15.0,29.1,1.8,0,0,0,70,13617.0,3,3,47.0,72.14285714285714
2025-03-21,Paneer Butter Masala,Curry,332,62,55,7,180,0.0,25.0,0.0,0,1,1,70,9900.0,4,3,89.0,77.28571428571429
2025-03-22,Paneer Butter Masala,Curry,442,55,52,3,180,5.0,26.9,0.0,1,0,0,70,8892.0,5,3,55.0,74.71428571428571
2025-03-23,Paneer Butter Masala,Curry,449,75,72,3,180,0.0,21.0,0.0,1,0,0,70,12960.0,6,3,52.0,70.42857142857143
2025-03-24,Paneer Butter Masala,Curry,268,68,61,7,180,10.0,24.0,0.0,0,0,1,70,9882.0,0,3,72.0,69.0
2025-03-25,Paneer Butter Masala,Curry,333,67,58,9,180,0.0,34.6,0.0,0,0,0,70,10440.0,1,3,61.0,66.57142857142857
2025-03-26,Paneer Butter Masala,Curry,252,57,51,6,180,5.0,31.4,0.0,0,0,1,70,8721.0,2,3,58.0,62.0
2025-03-27,Paneer Butter Masala,Curry,323,69,61,8,180,10.0,39.0,0.6,0,0,0,70,9882.0,3,3,51.0,62.57142857142857
2025-03-28,Paneer Butter Masala,Curry,368,77,66,11,180,0.0,32.5,0.0,0,0,0,70,11880.0,4,3,61.0,58.57142857142857
2025-03-29,Paneer Butter Masala,Curry,495,76,66,10,180,0.0,38.5,0.0,1,0,0,70,11880.0,5,3,66.0,60.142857142857146
2025-03-30,Paneer Butter Masala,Curry,461,76,70,6,180,0.0,24.0,0.0,1,0,0,70,12600.0,6,3,66.0,62.142857142857146
2025-03-31,Paneer Butter Masala,Curry,311,56,50,6,180,0.0,28.0,0.0,0,0,0,70,9000.0,0,3,70.0,61.857142857142854
2025-04-01,Paneer Butter Masala,Curry,258,49,43,6,180,0.0,29.1,0.0,0,0,1,70,7740.0,1,4,50.0,60.285714285714285
2025-04-02,Paneer Butter Masala,Curry,260,41,35,6,180,0.0,39.3,0.0,0,0,1,70,6300.0,2,4,43.0,58.142857142857146
2025-04-03,Paneer Butter Masala,Curry,336,56,49,7,180,0.0,32.6,0.0,0,0,0,70,8820.0,3,4,35.0,55.857142857142854
2025-04-04,Paneer Butter Masala,Curry,342,77,74,3,180,10.0,29.0,0.5,0,0,0,70,11988.0,4,4,49.0,54.142857142857146
2025-04-05,Paneer Butter Masala,Curry,418,78,69,9,180,0.0,34.0,1.2,1,0,0,70,12420.0,5,4,74.0,55.285714285714285
2025-04-06,Paneer Butter Masala,Curry,418,59,56,3,180,0.0,30.8,0.9,1,0,0,70,10080.0,6,4,69.0,55.714285714285715
2025-04-07,Paneer Butter Masala,Curry,250,49,42,7,180,0.0,35.8,0.0,0,0,1,70,7560.0,0,4,56.0,53.714285714285715
2025-04-08,Paneer Butter Masala,Curry,372,71,62,9,180,0.0,32.5,1.1,0,0,0,70,11160.0,1,4,42.0,52.57142857142857
2025-04-09,Paneer Butter Masala,Curry,280,50,43,7,180,5.0,25.2,0.0,0,0,1,70,7353.0,2,4,62.0,55.285714285714285
2025-04-10,Paneer Butter Masala,Curry,278,35,32,3,180,0.0,42.9,0.0,0,0,1,70,5760.0,3,4,43.0,56.42857142857143
2025-04-11,Paneer Butter Masala,Curry,246,50,44,6,180,15.0,28.0,0.0,0,0,1,70,6732.0,4,4,32.0,54.0
2025-04-12,Paneer Butter Masala,Curry,484,94,81,13,180,5.0,28.7,0.0,1,0,0,70,13851.0,5,4,44.0,49.714285714285715
2025-04-13,Paneer Butter Masala,Curry,446,96,83,13,180,10.0,35.5,0.0,1,0,0,70,13446.0,6,4,81.0,51.42857142857143
2025-04-14,Paneer Butter Masala,Curry,327,49,43,6,180,0.0,35.4,1.8,0,0,0,70,7740.0,0,4,83.0,55.285714285714285
2025-04-15,Paneer Butter Masala,Curry,338,70,60,10,180,0.0,30.4,0.0,0,0,0,70,10800.0,1,4,43.0,55.42857142857143
2025-04-16,Paneer Butter Masala,Curry,402,62,56,6,180,0.0,26.6,0.0,0,0,0,70,10080.0,2,4,60.0,55.142857142857146
2025-04-17,Paneer Butter Masala,Curry,214,39,34,5,180,0.0,27.8,0.2,0,0,1,70,6120.0,3,4,56.0,57.0
2025-04-18,Paneer Butter Masala,Curry,296,50,45,5,180,0.0,33.4,0.0,0,0,1,70,8100.0,4,4,34.0,57.285714285714285
2025-04-19,Paneer Butter Masala,Curry,434,87,76,11,180,5.0,30.7,0.0,1,0,0,70,12996.0,5,4,45.0,57.42857142857143
2025-04-20,Paneer Butter Masala,Curry,451,57,54,3,180,0.0,33.8,3.5,1,0,0,70,9720.0,6,4,76.0,56.714285714285715
2025-04-21,Paneer Butter Masala,Curry,322,45,40,5,180,0.0,25.3,0.0,0,0,0,70,7200.0,0,4,54.0,52.57142857142857
2025-04-22,Paneer Butter Masala,Curry,382,60,56,4,180,0.0,23.9,0.0,0,0,0,70,10080.0,1,4,40.0,52.142857142857146
2025-04-23,Paneer Butter Masala,Curry,347,71,61,10,180,0.0,27.8,0.7,0,0,0,70,10980.0,2,4,56.0,51.57142857142857
2025-04-24,Paneer Butter Masala,Curry,309,52,48,4,180,0.0,22.6,0.0,0,0,1,70,8640.0,3,4,61.0,52.285714285714285
2025-04-25,Paneer Butter Masala,Curry,372,76,65,11,180,0.0,31.5,0.0,0,0,0,70,11700.0,4,4,48.0,54.285714285714285
2025-04-26,Paneer Butter Masala,Curry,449,72,64,8,180,0.0,34.4,0.9,1,0,0,70,11520.0,5,4,65.0,57.142857142857146
2025-04-27,Paneer Butter Masala,Curry,452,104,88,16,180,0.0,32.8,0.2,1,0,0,70,15840.0,6,4,64.0,55.42857142857143
2025-04-28,Paneer Butter Masala,Curry,327,69,60,9,180,0.0,35.5,0.0,0,0,0,70,10800.0,0,4,88.0,60.285714285714285
2025-04-29,Paneer Butter Masala,Curry,355,76,70,6,180,10.0,26.2,0.0,0,0,0,70,11340.0,1,4,60.0,63.142857142857146
2025-04-30,Paneer Butter Masala,Curry,290,56,49,7,180,0.0,30.4,0.5,0,0,1,70,8820.0,2,4,70.0,65.14285714285714
2025-05-01,Paneer Butter Masala,Curry,369,51,48,3,180,0.0,24.5,0.0,0,0,0,70,8640.0,3,5,49.0,63.42857142857143
2025-05-02,Paneer Butter Masala,Curry,328,79,71,8,180,10.0,30.1,2.7,0,0,0,70,11502.0,4,5,48.0,63.42857142857143
2025-05-03,Paneer Butter Masala,Curry,473,84,74,10,180,0.0,37.1,0.3,1,0,0,70,13320.0,5,5,71.0,64.28571428571429
2025-05-04,Paneer Butter Masala,Curry,437,83,71,12,180,0.0,30.1,0.0,1,0,0,70,12780.0,6,5,74.0,65.71428571428571
2025-05-05,Paneer Butter Masala,Curry,315,47,40,7,180,0.0,35.4,0.0,0,0,0,70,7200.0,0,5,71.0,63.285714285714285
2025-05-06,Paneer Butter Masala,Curry,349,64,54,10,180,0.0,16.8,0.0,0,0,0,70,9720.0,1,5,40.0,60.42857142857143
2025-05-07,Paneer Butter Masala,Curry,356,83,75,8,180,10.0,19.2,0.0,0,0,0,70,12150.0,2,5,54.0,58.142857142857146
2025-05-08,Paneer Butter Masala,Curry,350,68,59,9,180,5.0,26.0,0.0,0,0,0,70,10089.0,3,5,75.0,61.857142857142854
2025-05-09,Paneer Butter Masala,Curry,344,64,54,10,180,5.0,33.2,0.0,0,0,0,70,9234.0,4,5,59.0,63.42857142857143
2025-05-10,Paneer Butter Masala,Curry,394,83,77,6,180,15.0,31.1,0.0,1,0,0,70,11781.0,5,5,54.0,61.0
2025-05-11,Paneer Butter Masala,Curry,451,91,80,11,180,5.0,30.8,2.4,1,0,0,70,13680.0,6,5,77.0,61.42857142857143
2025-05-12,Paneer Butter Masala,Curry,365,71,64,7,180,0.0,30.0,0.0,0,0,0,70,11520.0,0,5,80.0,62.714285714285715
2025-05-13,Paneer Butter Masala,Curry,433,69,64,5,180,0.0,26.8,0.0,0,1,0,70,11520.0,1,5,64.0,66.14285714285714
2025-05-14,Paneer Butter Masala,Curry,363,77,69,8,180,0.0,33.4,0.0,0,0,0,70,12420.0,2,5,64.0,67.57142857142857
2025-05-15,Paneer Butter Masala,Curry,354,61,55,6,180,10.0,17.0,0.0,0,0,0,70,8910.0,3,5,69.0,66.71428571428571
2025-05-16,Paneer Butter Masala,Curry,324,60,54,6,180,10.0,30.2,0.0,0,0,0,70,8748.0,4,5,55.0,66.14285714285714
2025-05-17,Paneer Butter Masala,Curry,485,87,80,7,180,0.0,27.0,0.0,1,0,0,70,14400.0,5,5,54.0,66.14285714285714
2025-05-18,Paneer Butter Masala,Curry,477,94,88,6,180,10.0,45.5,0.0,1,0,0,70,14256.0,6,5,80.0,66.57142857142857
2025-05-19,Paneer Butter Masala,Curry,340,68,59,9,180,15.0,24.5,0.0,0,0,0,70,9027.0,0,5,88.0,67.71428571428571
2025-05-20,Paneer Butter Masala,Curry,296,53,46,7,180,5.0,26.7,2.4,0,0,0,70,7866.0,1,5,59.0,67.0
2025-05-21,Paneer Butter Masala,Curry,334,56,51,5,180,0.0,30.3,0.0,0,0,0,70,9180.0,2,5,46.0,64.42857142857143
2025-05-22,Paneer Butter Masala,Curry,341,50,45,5,180,0.0,29.2,0.0,0,0,0,70,8100.0,3,5,51.0,61.857142857142854
2025-05-23,Paneer Butter Masala,Curry,333,59,56,3,180,0.0,25.9,0.0,0,0,0,70,10080.0,4,5,45.0,60.42857142857143
2025-05-24,Paneer Butter Masala,Curry,475,92,80,12,180,5.0,35.1,0.0,1,0,0,70,13680.0,5,5,56.0,60.714285714285715
2025-05-25,Paneer Butter Masala,Curry,460,88,84,4,180,0.0,28.1,0.0,1,0,0,70,15120.0,6,5,80.0,60.714285714285715
2025-05-26,Paneer Butter Masala,Curry,330,61,58,3,180,5.0,25.1,0.0,0,0,0,70,9918.0,0,5,84.0,60.142857142857146
2025-05-27,Paneer Butter Masala,Curry,367,79,69,10,180,0.0,37.1,0.0,0,0,0,70,12420.0,1,5,58.0,60.0
2025-05-28,Paneer Butter Masala,Curry,336,74,70,4,180,15.0,24.9,0.0,0,0,0,70,10710.0,2,5,69.0,63.285714285714285
2025-05-29,Paneer Butter Masala,Curry,324,41,38,3,180,0.0,32.7,0.0,0,0,0,70,6840.0,3,5,70.0,66.0
2025-05-30,Paneer Butter Masala,Curry,344,86,74,12,180,10.0,23.2,0.0,0,0,0,70,11988.0,4,5,38.0,65.0
2025-05-31,Paneer Butter Masala,Curry,493,75,70,5,180,5.0,30.6,0.1,1,0,0,70,11970.0,5,5,74.0,67.57142857142857
2025-06-01,Paneer Butter Masala,Curry,450,77,70,7,180,0.0,20.6,0.0,1,0,0,70,12600.0,6,6,70.0,66.14285714285714
2025-06-02,Paneer Butter Masala,Curry,348,71,61,10,180,0.0,28.5,0.0,0,0,0,70,10980.0,0,6,70.0,64.14285714285714
2025-06-03,Paneer Butter Masala,Curry,347,75,68,7,180,10.0,26.9,0.0,0,0,0,70,11016.0,1,6,61.0,64.57142857142857
2025-06-04,Paneer Butter Masala,Curry,365,68,65,3,180,5.0,20.6,0.6,0,0,0,70,11115.0,2,6,68.0,64.42857142857143
2025-06-05,Paneer Butter Masala,Curry,360,86,74,12,180,15.0,32.1,0.0,0,0,0,70,11322.0,3,6,65.0,63.714285714285715
2025-06-06,Paneer Butter Masala,Curry,373,65,56,9,180,0.0,25.1,0.6,0,0,0,70,10080.0,4,6,74.0,68.85714285714286
2025-06-07,Paneer Butter Masala,Curry,429,71,61,10,180,5.0,34.5,0.0,1,0,0,70,10431.0,5,6,56.0,66.28571428571429
2025-06-08,Paneer Butter Masala,Curry,410,60,57,3,180,0.0,31.7,1.6,1,0,0,70,10260.0,6,6,61.0,65.0
